"";"Numer.......................................wpisu";"ImiÍ.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesiπc.wniosku";"data";"Czas.rozpatrzenia";"data_miesiac";"pora_roku";"lon";"lat"
"21814";1804;"";"";"Hutnicza  45 ";"bud.szkÛ≥ i instytucji badawczych";"montaø systemu detekcji gazu w budynku";"inst.wewnÍtrzna";"2015-05-26";"16815/15";"3504/15";"2015-07-10";2015;5;"2015-05-01";34;"2015_05";"Wiosna";16,960631;51,136043
"21815";1805;"";"";"åniadeckich Jana i JÍdrzeja 38 ";"bud.o dwÛch mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym nr 2";"inst.wewnÍtrzna";"2015-06-09";"18594/15";"3505/15";"2015-07-10";2015;6;"2015-06-01";24;"2015_06";"Lato";17,0759431;51,1209536
"21816";1806;"";"";"Walecznych  13";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego nr 9 z montaøem wewnÍtrznej instalacji gazowej w budynku wielorodzinnym";"przebudowa";"2015-06-18";"19777/15";"3506/15";"2015-07-10";2015;6;"2015-06-01";17;"2015_06";"Lato";17,059587;51,119341
"21817";1807;"";"";"Ba≥uckiego Micha≥a 6";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym nr 6";"inst.wewnÍtrzna";"2015-06-03";"18065/15";"3507/15";"2015-07-10";2015;6;"2015-06-01";28;"2015_06";"Lato";17,0279101;51,1026901
"21818";1808;"";"";"Graniczna 129 ";"rurociπgi kanalizac.sieci rozdzielczej";"budowa odcinka sieci kanalizacji sanitarnej w ul. Granicznej";"nowe";"2015-05-13";"15198/15";"3508/15";"2015-07-10";2015;5;"2015-05-01";43;"2015_05";"Wiosna";16,905841;51,1094536
"21819";1809;"";"";"Stodolna 1 ";"bud.handlowo-uslugowe";"budowa budynku warsztatu úlusarskiego";"nowe";"2015-04-13";"11386/15";"3509/15";"2015-07-10";2015;4;"2015-04-01";65;"2015_04";"Wiosna";16,927708;51,157238
"21820";1810;"";"";"Schuberta Franza Petera  ";"rurociπgi gazu sieci rozdzielczej";"budowa sieci gazowej";"nowe";"2015-05-25";"16732/15";"3510/15";"2015-07-10";2015;5;"2015-05-01";35;"2015_05";"Wiosna";17,0660623;51,055713
"21821";1811;"";"";"£ososiowicka  ";"bud.o dwÛch mieszkaniach";"budowa domu jednorodzinnego o 2 lokalach mieszkalnych";"nowe";"2015-05-28";"17351/15";"3511/15";"2015-07-10";2015;5;"2015-05-01";32;"2015_05";"Wiosna";16,883509;51,1762555
"21822";1812;"";"";"Unruga JÛzefa Admira≥a  19";"bud.o dwÛch mieszkaniach";"montaø wewnÍtrznej instalacji gazu i centralnego ogrzewania";"inst.wewnÍtrzna";"2015-05-29";"17468/15";"3512/15";"2015-07-10";2015;5;"2015-05-01";31;"2015_05";"Wiosna";17,0153607;51,0554626
"21823";1813;"";"";"Skargi Piotra Ks.  ";"bud.handlowo-uslugowe";"przebudowa budynku biurowo-handlowo-us≥ugowego.";"przebudowa";"2015-05-15";"15686/15";"3515/15";"2015-07-10";2015;5;"2015-05-01";41;"2015_05";"Wiosna";17,037967;51,1058065
"21824";1814;"";"";"Hubska  71 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu i centralnego ogrzewania.";"inst.wewnÍtrzna";"2015-06-09";"18545/15";"3516/15";"2015-07-10";2015;6;"2015-06-01";24;"2015_06";"Lato";17,0445592;51,0897655
"21825";1815;"";"";"£Ûdzka  34 ";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"remont";"2015-05-15";"15639/15";"3518/15";"2015-07-10";2015;5;"2015-05-01";41;"2015_05";"Wiosna";17,037423;51,0889509
"21826";1816;"";"";"årutowa  15";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu";"przebudowa";"2015-07-09";"22651/15";"3519/15";"2015-07-13";2015;7;"2015-07-01";3;"2015_07";"Lato";17,0335099;51,1183113
"21827";1817;"";"";"Legnicka  ";"ulice i drogi pozosta≥e";"przebudowa ulic";"przebudowa";"2015-05-21";"16295/15";"3520/15";"2015-07-13";2015;5;"2015-05-01";38;"2015_05";"Wiosna";16,9983948;51,1186225
"21828";1818;"";"";"DominikaÒski Plac 2";"bud.kultu religijnego i czynnoúci religijnych";"remont koúcio≥a";"remont";"2015-06-09";"18695/15";"3524/15";"2015-07-13";2015;6;"2015-06-01";25;"2015_06";"Lato";17,0395182;51,1093421
"21829";1819;"";"";"Jerzego åw.  17";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej i c.o.w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-06-03";"18042/15";"3525/15";"2015-07-13";2015;6;"2015-06-01";29;"2015_06";"Lato";17,0436356;51,0880884
"21830";1820;"";"";"Hallera JÛzefa Gen. Aleja  57";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu dla lokalu mieszkalnego w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-05-27";"17024/15";"3526/15";"2015-07-13";2015;5;"2015-05-01";34;"2015_05";"Wiosna";17,0022618;51,0894804
"21831";1821;"";"";"Murarska 1";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-05-18";"15911/15";"3527/15";"2015-07-13";2015;5;"2015-05-01";41;"2015_05";"Wiosna";16,9556491;51,1342157
"21832";1822;"";"";"Wolska 3";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-06-09";"18690/15";"3528/15";"2015-07-13";2015;6;"2015-06-01";25;"2015_06";"Lato";16,8690601;51,1461033
"21833";1823;"";"";"Krajobrazowa  ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2015-03-17";"8433/15";"3529/15";"2015-07-13";2015;3;"2015-03-01";85;"2015_03";"Wiosna";16,8372319;51,1295239
"21834";1824;"";"";"DaszyÒskiego Ignacego  85";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-06-15";"19310/15";"3530/15";"2015-07-13";2015;6;"2015-06-01";21;"2015_06";"Lato";17,0583057;51,1219251
"21835";1825;"";"";"KsiÍgowa  25";"bud.mieszkalne jednorodzinne";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-06-18";"19772/15";"3531/15";"2015-07-13";2015;6;"2015-06-01";18;"2015_06";"Lato";16,988553;51,0919959
"21836";1826;"";"";"Mi≥kowska  25 ";"bud.mieszkalne jednorodzinne";"montaø wewnÍtrznej instalacji gazu w budynku mieszkalnym jednorodzinnym";"inst.wewnÍtrzna";"2015-06-08";"18509/15";"3532/15";"2015-07-13";2015;6;"2015-06-01";26;"2015_06";"Lato";16,902016;51,1450929
"21837";1827;"";"";"GÛrecka 106 ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2015-05-11";"14923/15";"3535/15";"2015-07-13";2015;5;"2015-05-01";46;"2015_05";"Wiosna";16,912899;51,1561309
"21838";1828;"";"";"GrabiszyÒska 241 ";"bud.biurowe";"wygaúniÍcie";"przebudowa";"2015-05-25";"16669/15";"3537/15";"2015-07-13";2015;5;"2015-05-01";36;"2015_05";"Wiosna";16,9879578;51,0971636
"21839";1829;"";"";"SzczÍúliwa 4 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2015-05-25";"16640/15";"3538/15";"2015-07-13";2015;5;"2015-05-01";36;"2015_05";"Wiosna";17,0081369;51,0989889
"21840";1830;"";"";"Murarska  21 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-06-18";"19876/15";"3539/15";"2015-07-13";2015;6;"2015-06-01";18;"2015_06";"Lato";16,9559092;51,1357776
"21841";1831;"";"";"Polna 1 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-06-02";"17977/15";"3540/15";"2015-07-13";2015;6;"2015-06-01";30;"2015_06";"Lato";17,082455;51,060226
"21842";1832;"";"";"Barycka  11 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2015-04-15";"11824/15";"3541/15";"2015-07-13";2015;4;"2015-04-01";64;"2015_04";"Wiosna";17,047187;51,1206109
"21843";1833;"";"";"Ømigrodzka  28 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wejúÊ do budynkÛw";"przebudowa";"2015-05-28";"17391/15";"3542/15";"2015-07-13";2015;5;"2015-05-01";33;"2015_05";"Wiosna";17,035151;51,1368869
"21844";1834;"";"";"Traugutta Romualda Gen. 65 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-06-12";"19071/15";"3543/15";"2015-07-13";2015;6;"2015-06-01";22;"2015_06";"Lato";17,0498414;51,1032706
"21845";1835;"";"";"Czechowicka  10 ";"bud.mieszkalne jednorodzinne";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-06-29";"21179/15";"3544/15";"2015-07-13";2015;6;"2015-06-01";11;"2015_06";"Lato";17,0833637;51,0816498
"21846";1836;"";"";"Piwnika-Ponurego Jana Mjr  83 ";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2015-04-20";"12261/15";"3545/15";"2015-07-13";2015;4;"2015-04-01";61;"2015_04";"Wiosna";17,0385376;51,1078852
"21847";1837;"";"";"Fabryczna  12 ";"zbiorniki,silosy i bud.magazynowe";"przebudowa pomieszczeÒ hali.";"przebudowa";"2015-06-18";"19864/15";"3548/15";"2015-07-13";2015;6;"2015-06-01";18;"2015_06";"Lato";16,9889779;51,1120014
"21848";1838;"";"";"Bu≥garska  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej niskiego napiÍcia oraz z≥πczy kablowych niskiego napiÍcia";"nowe";"2015-05-18";"15724/15";"3549/15";"2015-07-13";2015;5;"2015-05-01";41;"2015_05";"Wiosna";17,0268384;51,1346312
"21849";1839;"";"";"TalliÒska  24  ";"";"montaø neonÛw na elewacji budynku us≥ugowego.";"reklama";"2015-06-25";"20727/15";"3551/15";"2015-07-13";2015;6;"2015-06-01";13;"2015_06";"Lato";17,1279993;51,1567588
"21850";1840;"";"";"Kleczkowska  28 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu dla lokalu mieszkalnego.";"inst.wewnÍtrzna";"2015-05-21";"16382/15";"3552/15";"2015-07-13";2015;5;"2015-05-01";38;"2015_05";"Wiosna";17,030386;51,126743
"21851";1841;"";"";"Bierutowska  57-59 ";"bud.przemys≥owe";"przebudowa skrzyd≥a b oraz ≥πcznikÛw fi g budynku produkcyjnego na budynek biurowy";"przebudowa";"2015-05-19";"15949/15";"3553/15";"2015-07-13";2015;5;"2015-05-01";40;"2015_05";"Wiosna";17,1271776;51,1499768
"21852";1842;"";"";"WiÒska  ";"bud.o trzech i wiÍcej mieszkaniach";"budowa zespo≥u budynkÛw wielorodzinnych";"nowe";"2015-05-12";"15055/15";"3554/15";"2015-07-14";2015;5;"2015-05-01";46;"2015_05";"Wiosna";16,8337291;51,175045
"21853";1843;"";"";"PoznaÒska 5   ";"bud.o trzech i wiÍcej mieszkaniach";"remont balkonÛw w wielorodzinnym budynku mieszkalnym";"remont";"2015-06-15";"19418/15";"3555/15";"2015-07-14";2015;6;"2015-06-01";22;"2015_06";"Lato";17,006892;51,1148589
"21854";1844;"";"";"Swiniary,AM-18,dz.nr 5/2";"bud.mieszkalne jednorodzinne";"budowa dwÛch budynkÛw mieszkalnych jednorodzinnych w zabudowie bliüniaczej wraz z niezbÍdnymi urzπdzeniami infrastruktury technicznej.";"nowe";"2015-05-15";"15562/15";"3558/15";"2015-07-14";2015;5;"2015-05-01";43;"2015_05";"Wiosna";17,0385376;51,1078852
