"";"Numer.......................................wpisu";"Imiê.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesi¹c.wniosku";"data";"Czas.rozpatrzenia";"lon";"lat"
"20160";150;"";"";"Wielkopolska  61 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednrodzinnego";"nowe";"2014-12-22";"41205/14";"292/15";"2015-01-22";2014;12;"2014-12-01";24;16,8790943;51,1432924
"20161";151;"";"";"Knota Antoniego  26 ";"bud.mieszkalne jednorodzinne";"rozbudowa i przebudowa budynku mieszkalnego";"rozbudowa";"2015-01-12";"637/15";"293/15";"2015-01-22";2015;1;"2015-01-01";9;16,9405142;51,1041162
"20162";152;"";"";"Przestrzenna  72  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnêtrzna";"2014-12-12";"40004/14";"294/15";"2015-01-22";2014;12;"2014-12-01";30;17,0426913;51,0889218
"20163";153;"";"";"Œredzka 39 ";"bud.o trzech i wiêcej mieszkaniach";"odmowa";"przebudowa";"2014-12-01";"38726/14";"296/15";"2015-01-22";2014;12;"2014-12-01";39;16,867337;51,1457489
"20164";154;"";"";"Oleœnicka  14 ";"bud.o trzech i wiêcej mieszkaniach";"remont wewnêtrznej linii zasilaj¹cej i oœwietlenia w czêœciach wspólnych budynku";"inst.wewnêtrzna";"2014-12-01";"38622/14";"300/15";"2015-01-22";2014;12;"2014-12-01";39;17,0450744;51,1212646
"20165";155;"";"";"Be¿owa  13 ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2014-11-27";"38334/14";"304/15";"2015-01-22";2014;11;"2014-11-01";41;16,892454;51,146926
"20166";156;"";"";"Zak³adowa  ";"bud.o trzech i wiêcej mieszkaniach";"budowa zespo³u budynków mieszkalnych wielorodzinnych z us³ugami";"nowe";"2014-12-08";"39507/14";"305/15";"2015-01-22";2014;12;"2014-12-01";34;17,0406557;51,1298045
"20167";157;"";"";"Trzebnicka  12 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2015-01-12";"528/15";"306/15";"2015-01-22";2015;1;"2015-01-01";9;17,0359929;51,1216786
"20168";158;"";"";"Przemyska  27 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2014-12-22";"41209/14";"308/15";"2015-01-22";2014;12;"2014-12-01";24;16,8874849;51,138481
"20169";159;"";"";"Wyœcigowa 56B ";"zbiorniki,silosy i bud.magazynowe";"przebudowa fragmentu hali magazynowej na serwerowniê z zapleczem biurowym";"przebudowa";"2014-12-15";"40157/14";"310/15";"2015-01-22";2014;12;"2014-12-01";29;17,007841;51,065143
"20170";160;"";"";"Ostrowskiego Aleksandra  34 ";"bud.przemys³owe";"przebudowa galwanizerii";"przebudowa";"2014-12-18";"40712/14";"311/15";"2015-01-22";2014;12;"2014-12-01";26;16,9713177;51,0952355
"20171";161;"";"";"Grabiszyñska 101 ";"bud.o trzech i wiêcej mieszkaniach";"remont elewacji budynku wielorodzinnego";"remont";"2014-12-12";"40144/14";"312/15";"2015-01-22";2014;12;"2014-12-01";30;17,007497;51,101242
"20172";162;"";"";"Pe³czyñska  ";"linie telekomunikacyjne dalek.zasiêgu";"budowa stacji bazowej telefonii komorkowej wro1137 wraz z wie¿¹";"nowe";"2014-10-15";"33386/14";"314/15";"2015-01-22";2014;10;"2014-10-01";72;16,9976014;51,1682472
"20173";163;"";"";"Siedlecka 3 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2014-10-30";"35203/14";"315/15";"2015-01-23";2014;10;"2014-10-01";62;16,919985;51,166588
"20174";164;"";"";"£ukowska  42 ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2014-12-31";"41841/14";"316/15";"2015-01-23";2014;12;"2014-12-01";18;16,9227404;51,1659595
"20175";165;"";"";"Trzebnicka  22 ";"bud.o trzech i wiêcej mieszkaniach";"remont elewacji budynku mieszkalnego wielorodzinnego";"remont";"2014-12-03";"38908/14";"321/15";"2015-01-23";2014;12;"2014-12-01";38;17,035853;51,1224129
"20176";166;"";"";"Oleœnicka 7  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-12-18";"40677/14";"323/15";"2015-01-23";2014;12;"2014-12-01";27;17,0437179;51,121125
"20177";167;"";"";"Szybowcowa  22-26 ";"bud.o trzech i wiêcej mieszkaniach";"remont i docieplenie budynku mieszkalnego wielorodzinnego wraz z kolrystyk¹ elewacji";"remont";"2015-01-14";"924/15";"324/15";"2015-01-23";2015;1;"2015-01-01";8;16,971493;51,1278549
"20178";168;"";"";"Jednoœci Narodowej  59 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu i c.o.w lokalu mieszkalnym";"inst.wewnêtrzna";"2014-12-16";"40439/14";"325/15";"2015-01-23";2014;12;"2014-12-01";29;17,039987;51,119912
"20179";169;"";"";"Bierutowska  65-67 ";"bud.przemys³owe";"monta¿ instalacji wewnêtrznej nawiewowo-wywiewnej";"inst.wewnêtrzna";"2014-12-08";"39374/14";"327/15";"2015-01-23";2014;12;"2014-12-01";35;17,1336722;51,151813
"20180";170;"";"";"Œlêzoujœcie  10 ";"bud.mieszkalne jednorodzinne";"budowa 2 budynków mieszkalnych";"nowe";"2014-11-28";"38369/14";"332/15";"2015-01-26";2014;11;"2014-11-01";42;16,9473245;51,1577546
"20181";171;"";"";"KuŸnicza  49/55 ";"bud.szkó³ i instytucji badawczych";"przebudowa sali sportowej";"przebudowa";"2015-01-07";"235/15";"334/15";"2015-01-26";2015;1;"2015-01-01";14;17,0337709;51,111984
"20182";172;"";"";"Wyszyñskiego Stefana Kardyna³a  68 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa mieszkania";"inst.wewnêtrzna";"2014-12-10";"39697/14";"335/15";"2015-01-26";2014;12;"2014-12-01";34;17,050949;51,1184707
"20183";173;"";"";"Nulla Franciszka P³k  22 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej dla lokalu mieszkalnego w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-12-03";"38978/14";"336/15";"2015-01-26";2014;12;"2014-12-01";39;17,1004291;51,1079136
"20184";174;"";"";"Fabryczna  12 ";"bud.przemys³owe";"przebudowa nawy f-g hali w3-budowa estakady podsuwnicowej pod suwnice";"przebudowa";"2014-12-23";"41262/14";"337/15";"2015-01-26";2014;12;"2014-12-01";25;16,9889779;51,1120014
"20185";175;"";"";"Strzegomska142A ";"bud.biurowe";"przebudowa pomieszczenia biurowego/open space-u/ na 2 piêtrze w budynku biurowym";"przebudowa";"2015-01-22";"1897/15";"338/15";"2015-01-26";2015;1;"2015-01-01";3;16,9748265;51,1130872
"20186";176;"";"";"Hallera Józefa Gen. Aleja 129  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ instalacji gazowej i c.o";"inst.wewnêtrzna";"2014-11-24";"37830/14";"339/15";"2015-01-26";2014;11;"2014-11-01";46;16,9899525;51,0912243
"20187";177;"";"";"Œlêzoujœcie  12 ";"bud.mieszkalne jednorodzinne";"budowa dwóch budynków mieszkalnych jednorodzinnych w zabudowie bli¿niaczej";"nowe";"2014-11-28";"38368/14";"340/15";"2015-01-26";2014;11;"2014-11-01";42;16,9469977;51,1578082
"20188";178;"";"";"Bora-Komorowskiego T. Gen 6 ";"zbiorniki,silosy i bud.magazynowe";"budowa magazynu";"rozbudowa";"2014-12-19";"40901/14";"341/15";"2015-01-26";2014;12;"2014-12-01";27;17,1193473;51,1569159
"20189";179;"";"";"Mokra";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2014-12-05";"39298/14";"355/15";"2015-01-27";2014;12;"2014-12-01";38;16,8468156;51,1691039
"20190";180;"";"";"Armii Ludowej  17 ";"";"odmowa";"noœnik reklamowy";"2014-11-25";"37886/14";"358/15";"2015-01-27";2014;11;"2014-11-01";46;17,125014;51,153174
"20191";181;"";"";"Dembowskiego Edwarda  13 ";"bud.mieszkalne jednorodzinne";"remont budynku jednorodzinnego";"remont";"2014-11-14";"36902/14";"360/15";"2015-01-27";2014;11;"2014-11-01";53;17,0861489;51,1065728
"20192";182;"";"";"Mi³oszycka  15 ";"bud.mieszkalne jednorodzinne";"przebudowa budynku jednorodzinnego";"przebudowa";"2014-10-24";"34597/14";"361/15";"2015-01-27";2014;10;"2014-10-01";68;17,1283499;51,116135
"20193";183;"";"";"Koœciuszki Tadeusza  23 ";"bud.o trzech i wiêcej mieszkaniach";"remont dachu i balkonow w budynku mieszkalnym wielorodzinnym";"remont";"2014-12-29";"41571/14";"364/15";"2015-01-28";2014;12;"2014-12-01";23;17,0315336;51,1025398
"20194";184;"";"";"Kruszwicka  19-31 ";"bud.o trzech i wiêcej mieszkaniach";"remont balkonow w budynku mieszkalnym wielorodzinnym";"remont";"2014-12-22";"41172/14";"376/15";"2015-01-28";2014;12;"2014-12-01";28;17,010257;51,114244
"20195";185;"";"";"Rozbrat  14  ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2014-12-15";"40159/14";"377/15";"2015-01-28";2014;12;"2014-12-01";33;17,0531769;51,118871
"20196";186;"";"";"Or³owskiego Aleksandra  24 ";"bud.mieszkalne jednorodzinne";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2014-12-11";"39963/14";"379/15";"2015-01-28";2014;12;"2014-12-01";35;17,1011412;51,0991725
"20197";187;"";"";"M³odych Techników 6 ";"bud.o trzech i wiêcej mieszkaniach";"remont balkonów w budynku wielorodzinnym";"remont";"2014-12-22";"41169/14";"380/15";"2015-01-28";2014;12;"2014-12-01";28;17,011861;51,1142819
"20198";188;"";"";"Kie³czowska  ";"ruroci¹gi wodoci¹g.sieci rozdzielczej";"budowa odcinka rurociagu";"nowe";"2014-12-09";"39682/14";"381/15";"2015-01-28";2014;12;"2014-12-01";37;17,1330003;51,1459174
"20199";189;"";"";"Sienkiewicza Henryka 100  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-12-30";"41625/14";"382/15";"2015-01-28";2014;12;"2014-12-01";22;17,0590888;51,1161201
"20200";190;"";"";"Cieszkowskiego Augusta 8 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2014-11-18";"37226/14";"383/15";"2015-01-28";2014;11;"2014-11-01";52;17,0766889;51,122552
"20201";191;"";"";"Kowalska 112 ";"linie telekomunikacyjne dalek.zasiêgu";"budowa stacji bazowej telefonii komorkowej sieci p4 numer wro 1169";"nowe";"2014-09-05";"28890/14";"385/15";"2015-01-28";2014;9;"2014-09-01";104;17,110235;51,1324509
"20202";192;"";"";"Poniatowskiego Józefa Ksiêcia 8  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-12-29";"41537/14";"386/15";"2015-01-28";2014;12;"2014-12-01";23;17,0422949;51,1199935
"20203";193;"";"";"Chorzowska 1";"ulice i drogi pozosta³e";"remont i przebudowa ci¹gu pieszo-rowerowego";"przebudowa";"2014-12-23";"41373/14";"388/15";"2015-01-28";2014;12;"2014-12-01";27;17,083939;51,076304
"20204";194;"";"";"PrzyjaŸni  ";"bud.o trzech i wiêcej mieszkaniach";"umorzenie";"nowe";"2014-12-01";"38724/14";"392/15";"2015-01-29";2014;12;"2014-12-01";44;16,9964144;51,0670921
"20205";195;"";"";"Piastowska  34  ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2014-08-21";"27120/14";"394/15";"2015-01-29";2014;8;"2014-08-01";116;17,060334;51,115096
"20206";196;"";"";"Sucha  ";"ruroci¹gi gazu sieci rozdzielczej";"budowa sieci elektroenergetycznej œredniego napiêcia,kanalizacji kablowej mtkk oraz przebud. sieci wodoc. i gazowej";"nowe";"2014-11-03";"35605/14";"396/15";"2015-01-29";2014;11;"2014-11-01";64;17,0371892;51,0970513
"20207";197;"";"";"Siedlecka  22 ";"bud.o dwóch mieszkaniach";"budowa dwóch budynków mieszkalnych jednorodzinnych dwulokalowych w zabudowie bli¿niaczej";"nowe";"2014-07-11";"22429/14";"398/15";"2015-01-29";2014;7;"2014-07-01";145;16,921129;51,1670899
"20208";198;"";"";"Siedlecka  20 ";"bud.o dwóch mieszkaniach";"budowa dwoch budynków mieszkalnych jednorodzinnych dwulokalowych w zabudowie bli¿niaczej";"nowe";"2014-07-11";"22430/14";"399/15";"2015-01-29";2014;7;"2014-07-01";145;16,920983;51,1670609
"20209";199;"";"";"Osobowicka  47 ";"bud.handlowo-uslugowe";"remont dachu nad pomieszczeniem ch³odni w budynku przedpogrzebowym";"remont";"2015-01-26";"2231/15";"404/15";"2015-01-29";2015;1;"2015-01-01";4;17,0148279;51,134671
"20210";200;"";"";"O³taszyñska  95 ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2014-12-17";"40589/14";"409/15";"2015-01-30";2014;12;"2014-12-01";33;17,0069549;51,0609119
"20211";201;"";"";"Smocza  18 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku mieszkalnego";"rozbudowa";"2015-01-21";"1730/15";"413/15";"2015-01-30";2015;1;"2015-01-01";8;17,1520419;51,102269
"20212";202;"";"";"Kowalska 143 ";"bud.przemys³owe";"przebudowa pomieszczeñ w budynku produkcyjnym";"przebudowa";"2014-11-28";"38456/14";"414/15";"2015-01-30";2014;11;"2014-11-01";46;17,1146147;51,1268343
"20213";203;"";"";"Marcepanowa 7 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazowej,c.o.w.lokalu mieszkalnym w budynku bli¿niaczym dwurodzinnym";"inst.wewnêtrzna";"2015-01-15";"1140/15";"415/15";"2015-01-30";2015;1;"2015-01-01";12;16,9743709;51,061706
"20214";204;"";"";"Nowy Œwiat  ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii œredniego napiêcia";"nowe";"2014-12-02";"38733/14";"418/15";"2015-01-30";2014;12;"2014-12-01";44;17,0290634;51,1127445
"20215";205;"";"";"Ga³owska 20A ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego w zabudowie wolno stoj¹cej";"nowe";"2014-12-12";"39975/14";"419/15";"2015-01-30";2014;12;"2014-12-01";36;16,870646;51,118708
"20216";206;"";"";"Przemkowska 4 ";"bud.handlowo-uslugowe";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2014-11-26";"38188/14";"420/15";"2015-01-30";2014;11;"2014-11-01";48;16,9789499;51,112074
"20217";207;"";"";"Ksiêcia Witolda 1 ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa elewacji w budynku";"przebudowa";"2014-12-18";"40809/14";"421/15";"2015-01-30";2014;12;"2014-12-01";32;17,0310921;51,1146778
"20218";208;"";"";"Partynicka  ";"ulice i drogi pozosta³e";"budowa zjazdów";"nowe";"2014-12-09";"39689/14";"422/15";"2015-01-30";2014;12;"2014-12-01";39;16,9936163;51,0642897
"20219";209;"";"";"Jêczmienna  25  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2015-01-08";"343/15";"423/15";"2015-01-30";2015;1;"2015-01-01";17;17,0174819;51,1017329
"20220";210;"";"";"Swobodna 1 ";"ruroci¹gi gazu sieci rozdzielczej";"budowa gazociagu wraz z przy³¹czem";"nowe";"2014-12-10";"39816/14";"425/15";"2015-01-30";2014;12;"2014-12-01";38;17,0310212;51,0984362
"20221";211;"";"";"Buraczana  11 ";"bud.mieszkalne jednorodzinne";"monta¿ wewnêtrznej instalacji gazu w budynku";"inst.wewnêtrzna";"2014-12-01";"38562/14";"426/15";"2015-01-30";2014;12;"2014-12-01";45;16,981139;51,0649439
"20222";212;"";"";"Skarbowców  16 ";"bud.mieszkalne jednorodzinne";"przebudowa budynku mieszkalnego";"rozbudowa";"2014-12-10";"39758/14";"427/15";"2015-01-30";2014;12;"2014-12-01";38;16,997177;51,076361
"20223";213;"";"";"O³awska  11 ";"bud.biurowe";"przebudowa budynku biurowo-us³ugowegp";"przebudowa";"2014-11-17";"37068/14";"429/15";"2015-01-30";2014;11;"2014-11-01";55;17,0349149;51,1084229
"20224";214;"";"";"Partyzantów  84 ";"bud.o trzech i wiêcej mieszkaniach";"remont i przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"remont";"2014-11-26";"38143/14";"430/15";"2015-01-30";2014;11;"2014-11-01";48;17,106265;51,1093959
"20225";215;"";"";"Tarnogórska  ";"ulice i drogi pozosta³e";"remont i przebudowa placu wraz ze zjazdami z drogi publicznej,gminnej";"przebudowa";"2014-12-23";"41374/14";"431/15";"2015-01-30";2014;12;"2014-12-01";29;17,0859209;51,0750485
"20226";216;"";"";"Hoene-Wroñskiego Józefa Marii  12 ";"ulice i drogi pozosta³e";"budowa nowego zjazdu z drogi publicznej";"nowe";"2015-01-16";"1285/15";"432/15";"2015-01-30";2015;1;"2015-01-01";11;17,05651;51,1081669
"20227";217;"";"";"Rdestowa  ";"ulice i drogi pozosta³e";"budowa parkingu samochodowego";"nowe";"2014-11-14";"36924/14";"434/15";"2015-01-30";2014;11;"2014-11-01";56;16,8850689;51,1138654
"20228";218;"";"";"Spiska  ";"linie elektroener.i telekom.rozdzielcz.";"przebudowa pomieszczenia w celu przeniesienia stacji transformatorowej";"przebudowa";"2014-12-02";"38847/14";"435/15";"2015-01-30";2014;12;"2014-12-01";44;17,0286392;51,0791424
"20229";219;"";"";"Powstañców Œl¹skich 2-4 ";"bud.handlowo-uslugowe";"przebudowa lokalu us³ugowego nr 1.a.086 w budynku handlowym";"przebudowa";"2014-12-22";"41151/14";"438/15";"2015-01-30";2014;12;"2014-12-01";30;17,028845;51,099323
"20230";220;"";"";"Piastowska  21 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu w lokaklu mieszkalnym";"inst.wewnêtrzna";"2014-11-28";"38379/14";"439/15";"2015-01-30";2014;11;"2014-11-01";46;17,0608049;51,1142059
"20231";221;"";"";"Brzeska  20 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej dla lokalu";"inst.wewnêtrzna";"2014-12-17";"40524/14";"441/15";"2015-01-30";2014;12;"2014-12-01";33;17,0534655;51,0965537
"20232";222;"";"";"Jezierskiego Franciszka Salezego Ks 9 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2014-12-29";"41530/14";"443/15";"2015-01-30";2014;12;"2014-12-01";25;17,0935741;51,1126764
"20233";223;"";"";"Nowodworska  64 ";"bud.kultu religijnego i czynnoœci religijnych";"przebudowa i remont pomieszczeñ niskiego i wysokiego parteru plebani";"przebudowa";"2014-12-23";"41296/14";"444/15";"2015-01-30";2014;12;"2014-12-01";29;16,9573574;51,1149263
"20234";224;"";"";"Stanis³awowska  ";"bud.handlowo-uslugowe";"budynek handlowo-magazynowy";"nowe";"2014-12-18";"40711/14";"446/15";"2015-01-30";2014;12;"2014-12-01";32;16,9473687;51,0966415
"20235";225;"";"";"O³biñska 2 ";"bud.o trzech i wiêcej mieszkaniach";"docieplenie œcian budynku wielorodzinnego";"remont";"2014-11-24";"37812/14";"447/15";"2015-01-30";2014;11;"2014-11-01";50;17,0408699;51,1213879
"20236";226;"";"";"Awicenny Ibn Siny  ";"linie elektroener.i telekom.rozdzielcz.";"odmowa";"nowe";"2014-11-19";"37319/14";"451/15";"2015-02-02";2014;11;"2014-11-01";54;16,9527389;51,0876197
"20237";227;"";"";"Kwiatkowskiego Eugeniusza 2 ";"bud.przemys³owe";"przebudowa budynku produkcyjno-magazynowego";"rozbudowa";"2014-12-11";"39854/14";"452/15";"2015-02-02";2014;12;"2014-12-01";38;16,9511077;51,0748522
"20238";228;"";"";"Boles³awa Krzywoustego  43  ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu i c.o.";"inst.wewnêtrzna";"2014-12-23";"41245/14";"454/15";"2015-02-02";2014;12;"2014-12-01";30;17,0729319;51,1374099
"20239";229;"";"";"Smardzowska  ";"bud.o trzech i wiêcej mieszkaniach";"umorzenie postêpowania";"nowe";"2014-12-12";"40128/14";"456/15";"2015-02-02";2014;12;"2014-12-01";37;17,0414571;51,0558676
"20240";230;"";"";"Gie³dowa  12 ";"linie elektroener.i telekom.rozdzielcz.";"budowa sieci elektrycznej œn";"nowe";"2014-12-30";"41586/14";"457/15";"2015-02-02";2014;12;"2014-12-01";25;16,9667089;51,065753
"20241";231;"";"";"Chrzanowskiego Ignacego  54 ";"linie telekomunikacyjne dalek.zasiêgu";"odmowa";"nowe";"2014-11-14";"36935/14";"458/15";"2015-02-02";2014;11;"2014-11-01";57;17,047656;51,1427593
"20242";232;"";"";"Tyniecka  ";"zbiorniki,silosy i bud.magazynowe";"budowa linii kablowej œredniego napiêcia";"przy³¹cze";"2014-12-30";"41632/14";"459/15";"2015-02-02";2014;12;"2014-12-01";25;16,9569142;51,0734545
"20243";233;"";"";"Skoczna 2 ";"bud.mieszkalne jednorodzinne";"rozbudowa instalacji gazowej oraz instalacji c.o. w budynku mieszkalnym jednorodzinnym wolno stoj¹cym";"inst.wewnêtrzna";"2014-12-02";"38762/14";"460/15";"2015-02-02";2014;12;"2014-12-01";45;17,0461329;51,1598789
"20244";234;"";"";"Januszowicka 11A ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa lokalu gastronomiczno-handlowego na pizzeriê";"przebudowa";"2014-12-02";"38891/14";"461/15";"2015-02-02";2014;12;"2014-12-01";45;17,011954;51,082884
"20245";235;"";"";"Kwiatkowskiego Eugeniusza  ";"zbiorniki,silosy i bud.magazynowe";"budowa hal magazynowych";"nowe";"2014-11-21";"37699/14";"462/15";"2015-02-02";2014;11;"2014-11-01";52;16,9575652;51,0648122
"20246";236;"";"";"Dmowskiego Romana  ";"ulice i drogi pozosta³e";"budowa zjazdu z drogi";"nowe";"2014-11-28";"38449/14";"463/15";"2015-02-02";2014;11;"2014-11-01";47;17,0215688;51,1169497
"20247";237;"";"";"Rejtana Tadeusza 4/4A ";"bud.o trzech i wiêcej mieszkaniach";"rozbudowa budynku w poziomie parteru i przy³¹czenie powsta³ego pomieszcenia do lokalu u¿ytkowego";"rozbudowa";"2013-06-11";"17977/13";"466/15";"2015-02-02";2013;6;"2013-06-01";430;17,0348452;51,1010472
"20248";238;"";"";"Nowowiejska  94 ";"bud.o trzech i wiêcej mieszkaniach";"wewnêtrzna instalacja gazu";"inst.wewnêtrzna";"2014-12-18";"40695/14";"470/15";"2015-02-02";2014;12;"2014-12-01";33;17,0586952;51,1188989
"20249";239;"";"";"Stalowa 1  ";"bud.o trzech i wiêcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2014-11-20";"37477/14";"474/15";"2015-02-02";2014;11;"2014-11-01";53;17,003179;51,093942
"20250";240;"";"";"Dolnobrzeska  54 ";"bud.mieszkalne jednorodzinne";"budowa dwóch budynków mieszkalnych jednorodzinnych w zabudowie bli¿niaczej";"nowe";"2015-01-07";"176/15";"475/15";"2015-02-02";2015;1;"2015-01-01";19;16,8612343;51,1539283
"20251";241;"";"";"Daszyñskiego Ignacego  13 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazu i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnêtrzna";"2014-12-31";"41816/14";"476/15";"2015-02-02";2014;12;"2014-12-01";24;17,0491251;51,1255443
"20252";242;"";"";"Jana Iii Sobieskiego Aleja 7 ";"bud.handlowo-uslugowe";"budowa budynku restauracji";"nowe";"2014-10-22";"34321/14";"477/15";"2015-02-02";2014;10;"2014-10-01";74;17,1045303;51,1466054
"20253";243;"";"";"Bora-Komorowskiego T. Gen  29-31 ";"";"umorzenie";"przebudowa";"2014-12-23";"41419/14";"478/15";"2015-02-03";2014;12;"2014-12-01";31;17,1192179;51,1543994
"20254";244;"";"";"Starobielawska  23 ";"bud.mieszkalne jednorodzinne";"przebudowa budynku jednorodzinnego";"rozbudowa";"2014-12-15";"40173/14";"480/15";"2015-02-03";2014;12;"2014-12-01";37;16,908328;51,158978
"20255";245;"";"";"Skargi Piotra Ks.  ";"";"przebudowa nawierzchni wraz z elementami ma³ej architektury";"";"2014-11-26";"38067/14";"485/15";"2015-02-03";2014;11;"2014-11-01";50;17,037967;51,1058065
"20256";246;"";"";"Lubelska 112 ";"bud.o dwóch mieszkaniach";"budowa dwóch budynków mieszkalnych jednorodzinnych";"nowe";"2014-11-19";"37335/14";"486/15";"2015-02-03";2014;11;"2014-11-01";55;16,9198553;51,1659691
"20257";247;"";"";"Buforowa  ";"bud.mieszkalne jednorodzinne";"umorzenie";"rozbudowa";"2014-12-05";"39335/14";"489/15";"2015-02-03";2014;12;"2014-12-01";43;17,0570783;51,0574178
"20258";248;"";"";"£ukasiñskiego Waleriana 3 ";"bud.o trzech i wiêcej mieszkaniach";"remont balkonów budynku mieszkalnego";"remont";"2015-01-14";"936/15";"491/15";"2015-02-03";2015;1;"2015-01-01";15;17,0497561;51,1016186
"20259";249;"";"";"Franki Iwana  80 ";"bud.mieszkalne jednorodzinne";"wykonanie przy³¹cza kanalizacji sanitarnej do budynku mieszkalnego jednorodzinnego w zabudowie szeregowej";"przy³¹cze";"2014-12-09";"39602/14";"492/15";"2015-02-03";2014;12;"2014-12-01";41;17,1246682;51,1370783
"20260";250;"";"";"Krêta 2 ";"bud.o trzech i wiêcej mieszkaniach";"monta¿ wewnêtrznej instalacji gazowej,wodoc.,kanaliz. sanitarnej i c..o w lokalu mieszkalnym";"inst.wewnêtrzna";"2014-12-17";"40522/14";"493/15";"2015-02-03";2014;12;"2014-12-01";35;17,0400752;51,1227574
